x1,x2,x3
4.592080429027379e+164,3.0967616313181815e+164,-1.9883803475761714e+164
5.346817042117484e+164,3.6057334174820806e+164,-2.315182865460241e+164
6.225599251186506e+164,4.198357842376032e+164,-2.695697382546569e+164
7.248814711413044e+164,4.88838373145932e+164,-3.138751796439124e+164
8.440201914542026e+164,5.69181961326113e+164,-3.654624924422363e+164
9.827400919436743e+164,6.627305115281983e+164,-4.2552849702464594e+164
1.144259459838738e+165,7.716543401765178e+164,-4.954667184331792e+164
1.3323255276083085e+165,8.98480468579579e+164,-5.76899715967249e+164
1.5513014083372352e+165,1.0461512496640216e+165,-6.717167264345539e+164
1.8062673194932272e+165,1.2180926302920202e+165,-7.821174943785832e+164
2.103138443474088e+165,1.4182936327907762e+165,-9.106633060705221e+164
2.448802159274069e+165,1.6513988996774925e+165,-1.0603364111439716e+165
2.8512778289966234e+165,1.922816448706591e+165,-1.2346092103734766e+165
3.3199028462095365e+165,2.23884313827503e+165,-1.437524814767244e+165
3.865549262434225e+165,2.6068107540447873e+165,-1.673790845069872e+165
4.5008760175101555e+165,3.035256105922261e+165,-1.9488886479972975e+165
5.240622625612756e+165,3.5341190814401524e+165,-2.2692004631230617e+165
6.101951130466775e+165,4.114973250136047e+165,-2.6421574906103922e+165
7.10484426309049e+165,4.791294368818787e+165,-3.076412294692512e+165
8.272569039228922e+165,5.578773017145978e+165,-3.5820395423264178e+165
9.63221655177925e+165,6.495678616972523e+165,-4.170769733969611e+165
1.1215330481243332e+166,7.563283281060283e+165,-4.856261349168654e+165
1.3058638905581467e+166,8.806355324534125e+165,-5.654417721183639e+165
1.5204906387499368e+166,1.0253733888214193e+166,-6.583755992648838e+165
1.7703926107698197e+166,1.1938998004387838e+166,-7.665836712230119e+165
2.0613675061623495e+166,1.390124562664294e+166,-8.925764038515524e+165
2.4001659120133622e+166,1.6186000697016466e+166,-1.0392768154939255e+166
2.7946479159120015e+166,1.8846269294917996e+166,-1.210088340679149e+166
3.253965459178096e+166,2.194376937153022e+166,-1.4089737892742046e+166
3.7887746609076775e+166,2.5550362600438872e+166,-1.6405472830092117e+166
4.4114830387413155e+166,2.9749721563390216e+166,-1.9101813024533603e+166
5.136537361896263e+166,3.463927094850001e+166,-2.224131328071626e+166
5.980758814682177e+166,4.0332447794433484e+166,-2.5896809670485497e+166
6.963733246293421e+166,4.6961333216302685e+166,-3.0153109326469163e+166
8.108265560607742e+166,5.4679716669142675e+166,-3.5108957961158826e+166
9.440908787702072e+166,6.366666384195522e+166,-4.0879330755257266e+166
1.0992580111386879e+167,7.413067096076892e+166,-4.7598099763599156e+166
1.2799278144484286e+167,8.631450188276242e+166,-5.542113972537132e+166
1.4902918092619767e+167,1.0050082020083044e+167,-6.452994433825473e+166
1.735230418239848e+167,1.1701874701818562e+167,-7.513583689759983e+166
2.0204261914372076e+167,1.3625149652623227e+167,-8.748487298639849e+166
2.3524956409011212e+167,1.5864526652627004e+167,-1.0186354895171096e+167
2.739142743104364e+167,1.8471959015636696e+167,-1.186054485945299e+167
3.18933767042708e+167,2.150793889912276e+167,-1.3809898226949201e+167
3.713524898208888e+167,2.504290071568766e+167,-1.6079639794315401e+167
4.3238655154259135e+167,2.9158855205609187e+167,-1.8722427327841346e+167
5.034519360602213e+167,3.3951292080225334e+167,-2.1799573217613711e+167
5.861973528532088e+167,3.9531395375629463e+167,-2.5382466920562263e+167
6.825424869182774e+167,4.602862291074121e+167,-2.955423119226353e+167
7.94722535271759e+167,5.359370969209131e+167,-3.441165052964558e+167
9.253400633006395e+167,6.240216494524126e+167,-4.006741656154508e+167
1.0774253840147754e+168,7.265834390667046e+167,-4.6652742478640796e+167
1.254506860984882e+168,8.460018884449448e+167,-5.432040715882088e+167
1.4606927659874827e+168,9.85047493002176e+167,-6.324829961558411e+167
1.7007665904565265e+168,1.146946096178763e+168,-7.364354600492047e+167
1.9802980219742118e+168,1.3354537287296986e+168,-8.574731493851275e+167
2.3057721604561903e+168,1.554943748222041e+168,-9.984041258259252e+167
2.6847399718300557e+168,1.8105083003576261e+168,-1.1624979734042186e+168
3.1259934696955665e+168,2.10807645606838e+168,-1.3535616525063592e+168
3.6397696891332996e+168,2.4545517652537186e+168,-1.5760278207995352e+168
4.2379881848140975e+168,2.8579724184795128e+168,-1.83505767021093e+168
4.934527563350316e+168,3.3276977323767184e+168,-2.136660665906556e+168
5.745547465450828e+168,3.874625285070619e+168,-2.487833965328537e+168
6.6898634678832085e+168,4.511443738979308e+168,-2.8967247518123407e+168
7.789383602956854e+168,5.252927216304675e+168,-3.3728192487604115e+168
9.069616622708802e+168,6.116278056716293e+168,-3.927162799229257e+168
1.0560263799392514e+169,7.121525909387696e+168,-4.572616116548418e+168
1.2295907991891689e+169,8.291992418597175e+168,-5.324153650969336e+168
1.4316815964289816e+169,9.654832283767026e+168,-6.199210994709225e+168
1.666987257035873e+169,1.124166324639673e+169,-7.218089385597555e+168
1.940966847708865e+169,1.3089299619103713e+169,-8.404426694090627e+168
2.2599766662479385e+169,1.5240606374013372e+169,-9.785745820421102e+168
2.6314177070256496e+169,1.774549360493404e+169,-1.1394093224076546e+169
3.063907363322632e+169,2.066207443495879e+169,-1.3266782398640678e+169
3.5674793499775965e+169,2.40580132336186e+169,-1.544725954004139e+169
4.1538164845119025e+169,2.801209542304013e+169,-1.7986111491877634e+169
4.8365217272216516e+169,3.2616055292913e+169,-2.0942239353123125e+169
5.631433768364206e+169,3.797670422884821e+169,-2.438422497713966e+169
6.5569944840751e+169,4.4218408727331765e+169,-2.8391922065360726e+169
7.634676785994213e+169,5.1485975685336205e+169,-3.305830876819662e+169
8.889482790669673e+169,5.9948011902388474e+169,-3.84916447712972e+169
1.0350523866167147e+170,6.980083573637465e+169,-4.4817982909027355e+169
1.2051696012822647e+170,8.127303166579403e+169,-5.218409357332092e+169
1.4032466246837666e+170,9.46307534265523e+169,-6.076086976539185e+169
1.6338788230742314e+170,1.1018389875622651e+170,-7.074729179086912e+169
1.9024168393356293e+170,1.2829329899672606e+170,-8.23750435827822e+169
2.2150907273265022e+170,1.493790903484608e+170,-9.591388775186149e+169
2.5791544884949446e+170,1.739304609837516e+170,-1.1167792406152958e+170
3.0030543639876627e+170,2.0251700015093072e+170,-1.3003287651674442e+170
3.4966247865954227e+170,2.358019125722455e+170,-1.514045781198909e+170
4.0713165385741113e+170,2.7455740471704885e+170,-1.7628885013791382e+170
4.740462408563989e+170,3.196825999174586e+170,-2.0526300508533444e+170
5.519586510829918e+170,3.7222439795503445e+170,-2.3899924030344062e+170
6.426764443032577e+170,4.3340176304861495e+170,-2.782802328759014e+170
7.483042638197091e+170,5.046340037064068e+170,-3.2401729768169386e+170
8.71292663982245e+170,5.875737005204797e+170,-3.7727152983686506e+170
1.0144949628039035e+171,6.841450458277654e+170,-4.392784220056364e+170
1.1812334386494524e+171,7.965884847332796e+170,-5.114765276829261e+170
1.3753764067456257e+171,9.275126931901566e+170,-5.955408354357427e+170
1.6014279636771066e+171,1.079955099040101e+171,-6.934216284086433e+170
1.8646324819365405e+171,1.2574523500873034e+171,-8.07389730668416e+170
2.1710962788035716e+171,1.4641223640203744e+171,-9.400891901248806e+170
2.5279292822706516e+171,1.7047598636841976e+171,-1.0945986202564253e+171
2.9434099806536315e+171,1.984947614084082e+171,-1.2745026237113445e+171
3.4271774826895146e+171,2.311185941831508e+171,-1.4839749547375758e+171
3.9904551438730895e+171,2.691043541939314e+171,-1.7278753497607309e+171
4.646310947119476e+171,3.133333070749877e+171,-2.01186227259651e+171
5.409960678553994e+171,3.6483155987699474e+171,-2.342524190070302e+171
6.299120932099092e+171,4.247938666644903e+171,-2.7275324237408444e+171
7.3344201325682014e+171,4.946113467015954e+171,-3.175819123929041e+171
8.539877112992642e+171,5.759037582712457e+171,-3.6977844949664244e+171
9.94345834912458e+171,6.705570768726071e+171,-4.305538079088954e+171
1.1577726778852338e+172,7.807672496180897e+171,-5.01317969653965e+171
1.34805972589989e+172,9.090911409512112e+171,-5.83712655958503e+171
1.5696216185969664e+172,1.0585058516435824e+172,-6.796494149599184e+171
1.8275985687368347e+172,1.232477787270239e+172,-7.913539693852345e+171
2.1279756145808712e+172,1.4350430785215716e+172,-9.214178530950244e+171
2.4777214721475686e+172,1.670901219051626e+172,-1.0728585344636658e+172
2.8849502087095156e+172,1.945524093213552e+172,-1.2491894214218859e+172
3.359109488335533e+172,2.2652829231120642e+172,-1.4545013722115715e+172
3.911199756737826e+172,2.6375960801778393e+172,-1.693557602839224e+172
4.554029450467838e+172,3.0711011905538296e+172,-1.9719041930639036e+172
5.302512151275484e+172,3.5758555271805524e+172,-2.2959987547085354e+172
6.1740125795919454e+172,4.16356933764864e+172,-2.673360247493176e+172
7.188749454180668e+172,4.8478775209089455e+172,-3.112743418190267e+172
8.370264564295759e+172,5.6446559555756215e+172,-3.624341910069388e+172
9.745968936789529e+172,6.572389818511882e+172,-4.220024754627293e+172
1.1347778769165571e+173,7.652602438683316e+172,-4.913611731996166e+172
1.3212855882098338e+173,8.910354635819488e+172,-5.721193988223061e+172
1.5384469869776953e+173,1.0374826128725726e+173,-6.661507347739864e+172
1.7913001949849884e+173,1.20799925019988e+173,-7.756366982071327e+172
2.085711380223481e+173,1.4065413436612303e+173,-9.03117351938407e+172
2.4285108513840586e+173,1.6377150490904978e+173,-1.0515502336779792e+173
2.8276515203081813e+173,1.9068835723986034e+173,-1.224378970674742e+173
3.2923934087331194e+173,2.2202915953304466e+173,-1.4256131715847155e+173
3.833518479857653e+173,2.585210151324861e+173,-1.6599214489876453e+173
4.4635807787784146e+173,3.010105312644752e+173,-1.9327397306327426e+173
5.197197685011615e+173,3.5048346023707833e+173,-2.2503973722501133e+173
6.051389034127075e+173,4.080875688023741e+173,-2.6202639978170606e+173
7.045971976102174e+173,4.751592662434429e+173,-3.0509204740573964e+173
8.204020731103408e+173,5.532546089434555e+173,-3.552357985808493e+173
9.552401909009223e+173,6.441854007279456e+173,-4.136209830721548e+173
1.1122397812028038e+174,7.500612265011931e+173,-4.816021310750013e+173
1.2950432180925375e+174,8.733383943631354e+173,-5.607563981712674e+173
1.5078915222034517e+174,1.0168769216796964e+174,-6.529201551432322e+173
1.7557227519545815e+174,1.184006887196695e+174,-7.602315915383321e+173
2.0442865659751116e+174,1.378605688562191e+174,-8.851803214119466e+173
2.3802776145686306e+174,1.6051879976023679e+174,-1.03066514212419e+174
2.7714908548960653e+174,1.8690105002663537e+174,-1.2000612861945901e+174
3.227002393179835e+174,2.1761938511644845e+174,-1.3972987264226713e+174
3.7573800494453462e+174,2.5338646720330287e+174,-1.6269533508927934e+174
4.374928529864588e+174,2.950320888517358e+174,-1.8943531230681404e+174
5.09397489465584e+174,3.4352242411364673e+174,-2.2057016898740284e+174
5.931200944355461e+174,3.999824436712624e+174,-2.5682223055214857e+174
6.906030235798488e+174,4.657220140545445e+174,-2.9903254101821454e+174
8.041078706566749e+174,5.422662864238906e+174,-3.481803751395416e+174
9.36267936237647e+174,6.313910799229675e+174,-4.054059574995963e+174
1.0901493200110608e+175,7.351640804841295e+174,-4.720369156256499e+174
1.2693220539824057e+175,8.559928108979398e+174,-5.496190808175735e+174
1.4779429268497431e+175,9.966804850631893e+174,-6.3995235125571015e+174
1.720851921065433e+175,1.1604910422505576e+175,-7.451324494120049e+174
2.003684499912444e+175,1.351224870179349e+175,-8.675995425533085e+174
2.3330023496484112e+175,1.5733069736655457e+175,-1.0101948543562612e+175
2.7164456099310596e+175,1.831889634314861e+175,-1.17622658103461e+175
3.1629101242637924e+175,2.1329719429199703e+175,-1.3695466412152792e+175
3.6827538226545736e+175,2.4835389776851713e+175,-1.594640040111827e+175
4.288037024534496e+175,2.891723857220138e+175,-1.8567289211850647e+175
4.992802236921454e+175,3.366996427970454e+175,-2.1618937192534843e+175
5.8133999391026806e+175,3.920382963672733e+175,-2.5172142258195675e+175
6.768867912006833e+175,4.564721973859031e+175,-2.930933839388389e+175
7.881372912686693e+175,5.3149620560945435e+175,-3.412650811453362e+175
9.176724940744864e+175,6.1885087019882194e+175,-3.973540925069646e+175
1.0684976027652516e+176,7.205628102740936e+175,-4.6266167720754006e+175
1.2441117440806213e+176,8.389917322456008e+175,-5.387029644025979e+175
1.4485891477346374e+176,9.768851747280642e+175,-6.272421040537062e+175
1.6866736681215348e+176,1.1374422511324251e+176,-7.303331949953623e+175
1.9638888412356857e+176,1.3243878687729695e+176,-8.503679397739561e+175
2.286666030116296e+176,1.5420591463665118e+176,-9.901311318714447e+175
2.6624936317849684e+176,1.7955060347810062e+176,-1.1528652626350022e+176
3.1000908072708156e+176,2.0906084753916817e+176,-1.3423457467901244e+176
3.609609765246758e+176,2.434212814080383e+176,-1.5629685117354206e+176
4.2028712922320537e+176,2.834290635671129e+176,-1.8198519826359356e+176
4.893638993623585e+176,3.3001237037827106e+176,-2.118955829320431e+176
5.697938607903113e+176,3.842519296741508e+176,-2.467219229898582e+176
6.634429802069389e+176,4.474060935365781e+176,-2.872721858850932e+176
7.724839073919928e+176,5.209400319467094e+176,-3.3448713345795954e+176
8.994463804495303e+176,6.065597245890771e+176,-3.894621475243682e+176
1.0472759154677074e+177,7.062515394057131e+176,-4.534726426379736e+176
1.2194021421888476e+177,8.22328316112504e+176,-5.280036555941307e+176
1.4198183710680783e+177,9.574830238142571e+176,-6.147842981349002e+176
1.6531742376633558e+177,1.1148512375836532e+177,-7.158278721449424e+176
1.9248835736925156e+177,1.2980838834716708e+177,-8.334785780108757e+176
2.2412500073535723e+177,1.5114319396350555e+177,-9.704658997922968e+176
2.6096132068269656e+177,1.7598450586290144e+177,-1.1299679289595173e+177
3.0385191598020748e+177,2.0490863988656055e+177,-1.3156850958159388e+177
3.5379184395026216e+177,2.385866329285841e+177,-1.531926019155282e+177
4.119397056962641e+177,2.777998109167793e+177,-1.783707465820694e+177
4.7964452552927715e+177,3.2345791548464563e+177,-2.076870739174551e+177
5.584770481920781e+177,3.766202098763057e+177,-2.418217196659842e+177
6.502661799717638e+177,4.38520053744176e+177,-2.8156660404721767e+177
7.571414191310202e+177,5.105935169735748e+177,-3.2784380421364377e+177
8.815822600413749e+177,5.945126963676388e+177,-3.8172694634509674e+177
1.0264757171918067e+178,6.922245081272756e+177,-4.444661136767835e+177
1.1951833036255662e+178,8.059958560993397e+177,-5.175168483189426e+177
1.3916190176973716e+178,9.384662236903415e+177,-6.025739196950522e+177
1.6203401474322017e+178,1.0927089095815429e+178,-7.016106430108261e+177
1.8866529991326816e+178,1.2723023279236178e+178,-8.169246599356757e+177
2.196736003124855e+178,1.4814130271814026e+178,-9.511912436153801e+177
2.5577830526844377e+178,1.724892353657323e+178,-1.1075253647088969e+178
2.978170401598093e+178,2.008389002259261e+178,-1.2895539583945439e+178
3.4676509923736954e+178,2.338480065650445e+178,-1.5015000689341431e+178
4.037580723497878e+178,2.722823622086524e+178,-1.7482808239165433e+178
4.701181905113452e+178,3.170336401965666e+178,-2.0356215111329617e+178
5.473850015248818e+178,3.691400654971896e+178,-2.370188404624131e+178
6.3735108732981554e+178,4.298105017157872e+178,-2.7597434214524795e+178
7.421036517134162e+178,5.0045249660913134e+178,-3.2133241972669508e+178
8.640729432168119e+178,5.82704937058092e+178,-3.7414537584650694e+178
1.0060886366443126e+179,6.784760710834517e+178,-4.35638465537403e+178
1.1714454812234622e+179,7.899877790030236e+178,-5.072383220299961e+178
1.3639797384469537e+179,9.198271208113562e+178,-5.90606054511226e+178
1.5881581829443627e+179,1.0710063556796236e+179,-6.876757856885328e+178
1.849181731190561e+179,1.2470328260344084e+179,-8.006995232197059e+178
2.1531061022222047e+179,1.4519903275336505e+179,-9.322994060253417e+178
2.5069823096776682e+179,1.6906338527216708e+179,-1.0855285376100067e+179
2.919020244565127e+179,1.9684999063972856e+179,-1.2639418177400486e+179
3.398779143869207e+179,2.292034951976623e+179,-1.4716784157765076e+179
3.9573893638541454e+179,2.66874496876748e+179,-1.7135577990248616e+179
4.6078106031809816e+179,3.1073695898592874e+179,-1.9951915439172495e+179
5.365132566579958e+179,3.6180848606289444e+179,-2.3231135239986703e+179
6.246925044430887e+179,4.212739321881559e+179,-2.7049314950499495e+179
7.273645530051275e+179,4.9051288947726114e+179,-3.1495035941311797e+179
8.469113831372404e+179,5.711316944822933e+179,-3.6671438473640966e+179
9.86106468796049e+179,6.650006950437571e+179,-4.26986145427341e+179
1.1481791214062909e+180,7.742976421721395e+179,-4.971639400076761e+179
1.3368894095506148e+180,9.015582136393103e+179,-5.788758859646617e+179
1.556615392172877e+180,1.0497348414211408e+180,-6.740176919174308e+179
1.812454689093095e+180,1.2222652077900805e+180,-7.847966378538418e+179
2.1103427452553918e+180,1.4231519991738162e+180,-9.137827837729875e+179
2.4571905324248435e+180,1.6570557680723813e+180,-1.0639685947793534e+180
2.8610448829998946e+180,1.9294030574196511e+180,-1.2388383659439843e+180
3.331275175673767e+180,2.2465122958468723e+180,-1.4424490575985848e+180
3.878790704039526e+180,2.6157403845804833e+180,-1.6795244164330913e+180
4.516293771070943e+180,3.0456533767573515e+180,-1.955564565974723e+180
5.258574381240627e+180,3.5462252089046967e+180,-2.2769736089015963e+180
6.122853367091079e+180,4.129069095165656e+180,-2.6512082015251433e+180
7.129181910747606e+180,4.80770695263554e+180,-3.086950547358432e+180
8.300906729226214e+180,5.59788310847519e+180,-3.594309823245283e+180
9.665211715795766e+180,6.517929566758542e+180,-4.185056711176173e+180
1.1253748603436965e+181,7.589191309147355e+180,-4.87289647694489e+180
1.310337128174387e+181,8.836521496249525e+180,-5.673786931025249e+180
1.5256990803347946e+181,1.0288858058241654e+181,-6.606308648246042e+180
1.776457091590582e+181,1.1979895051635553e+181,-7.69209603521617e+180
2.0684287215853227e+181,1.3948864357707376e+181,-8.956339246158832e+180
2.40838768161391e+181,1.6241445858038746e+181,-1.0428368591595032e+181
2.804220984008683e+181,1.891082720320082e+181,-1.2142334998249348e+181
3.265111919991337e+181,2.2018937761018724e+181,-1.4138002306958395e+181
3.801753111064013e+181,2.5637885371680318e+181,-1.6461669789896003e+181
4.426594576714698e+181,2.985162924204276e+181,-1.9167246289311435e+181
5.154132573581434e+181,3.475792779004412e+181,-2.2317500897403312e+181
6.001245907106334e+181,4.047060662918909e+181,-2.5985519192663307e+181
6.987587518063327e+181,4.712219931048886e+181,-3.025639881710917e+181
8.136040428718043e+181,5.4867022087148375e+181,-3.522922373185589e+181
9.473248626525256e+181,6.388475403628261e+181,-4.101936295406846e+181
1.1030235201824484e+182,7.438460559573614e+181,-4.776114710626826e+181
1.2843122080283393e+182,8.66101722249436e+181,-5.561098487378031e+181
1.4953968047818753e+182,1.0084508579367568e+182,-6.4750991671317575e+181
1.7411744510078748e+182,1.1741959481028413e+182,-7.539321470244348e+181
2.0273471623977285e+182,1.3671822615080444e+182,-8.778455243200394e+181
2.360554115937894e+182,1.591887060414424e+182,-1.0221248260269082e+182
2.748525678116918e+182,1.8535234726123028e+182,-1.1901173168611627e+182
3.2002627486109793e+182,2.1581614354671877e+182,-1.3857204050065813e+182
3.7262455802078046e+182,2.5128685178616004e+182,-1.6134720615896074e+182
4.338676919575197e+182,2.925873887064774e+182,-1.8786561011723575e+182
5.051765109717065e+182,3.4067592245301003e+182,-2.1874247657404057e+182
5.882053722060468e+182,3.966681019852564e+182,-2.546941456091059e+182
6.848805365594193e+182,4.6186294001109364e+182,-2.965546921953963e+182
7.97444857738088e+182,5.3777294994456e+182,-3.452952766443401e+182
9.285098162252786e+182,6.261592360636166e+182,-4.020466754163377e+182
1.0811161053525985e+183,7.290723509543336e+182,-4.6812551501424577e+182
1.2588041750655437e+183,8.488998681246036e+182,-5.450648175866937e+182
1.4656963699927097e+183,9.884217734606488e+182,-6.346495668942236e+182
1.7065925674136199e+183,1.1508749605992612e+183,-7.389581197577135e+182
1.987081533914319e+183,1.3400283265053367e+183,-8.604104237212733e+182
2.3136705841903847e+183,1.5602702094741647e+183,-1.0018241595695661e+183
2.693936550065366e+183,1.8167101981218424e+183,-1.166480111204611e+183
3.13670156219e+183,2.115297673325767e+183,-1.3581982794699296e+183
3.6522377225426703e+183,2.46295983326774e+183,-1.5814265057703198e+183
4.252505416117244e+183,2.867762403728027e+183,-1.8413436615525214e+183
4.951430790608786e+183,3.339096762074227e+183,-2.1439797976216785e+183
5.765228841596195e+183,3.887897816197368e+183,-2.496356040720092e+183
6.712779598757513e+183,4.526897693180765e+183,-2.906647482928121e+183
7.816066140588999e+183,5.270921123285298e+183,-3.384372842896219e+183
9.100684599517033e+183,6.137229372158557e+183,-3.9406152990508587e+183
1.059643798947065e+184,7.145920700462522e+183,-4.588279618127411e+183
1.2338027632665154e+184,8.320396641506699e+183,-5.342391544428412e+183
1.4365858226642878e+184,9.687904914419723e+183,-6.220446395614524e+183
1.6726975229052182e+184,1.1280171568339991e+184,-7.242814952368705e+183
1.9476156307386555e+184,1.313413702330697e+184,-8.433216058448768e+183
2.2677182175179343e+184,1.5292813083993217e+184,-9.819266895329472e+183
2.6404316297891603e+184,1.780628080901133e+184,-1.143312369774617e+184
3.0744027797500798e+184,2.0732852386335396e+184,-1.331222777476456e+184
3.579699752701319e+184,2.4140423970205656e+184,-1.5500174144134534e+184
4.168045385566409e+184,2.810805086505855e+184,-1.8047722932267025e+184
4.853089235482807e+184,3.2727781600400176e+184,-2.1013977004190166e+184
5.650724248108656e+184,3.810679344685207e+184,-2.4467753144198746e+184
6.579455472313218e+184,4.436987891717956e+184,-2.848917859818503e+184
7.660829375384917e+184,5.1662340939118954e+184,-3.317155001709106e+184
8.919933718816593e+184,6.015336386802979e+184,-3.8623497928844235e+184
1.0385979591731771e+185,7.003993854668406e+184,-4.497150695464018e+184
1.2092979105074288e+185,8.155143247301391e+184,-5.2362850238779435e+184
1.4080534469010705e+185,9.495491110275846e+184,-6.096900617078543e+184
1.639475676007244e+185,1.1056133374012774e+185,-7.098963666721417e+184
1.9089335693340876e+185,1.287327677602638e+185,-8.265721930823156e+184
2.2226785218262572e+185,1.4989078853305883e+185,-9.624244079326522e+184
2.5879893835760067e+185,1.7452625992656165e+185,-1.1206047684296274e+185
3.013341328382149e+185,2.032107222975497e+185,-1.3047830424096772e+185
3.508602476889894e+185,2.366096521697514e+185,-1.5192321465532022e+185
4.085262835950964e+185,2.754979012221054e+185,-1.7689272776056836e+185
4.756700865578006e+185,3.2077767276836797e+185,-2.0596613364448178e+185
5.538493857822263e+185,3.734994527789839e+185,-2.3981793228102004e+185
6.448779328331149e+185,4.348863810424465e+185,-2.7923348186171174e+185
7.508675804826028e+185,5.0636262787611465e+185,-3.2512721902288714e+185
8.742772774740438e+185,5.895864347261053e+185,-3.7856387367556615e+185
1.0179701158747373e+186,6.864885851972187e+185,-4.40783170621892e+185
1.1852797545104545e+186,7.993171990368782e+185,-5.1322859103704033e+185
1.3800877594996457e+186,9.306898882856687e+185,-5.975808610836161e+185
1.6069136561811006e+186,1.0836544856065454e+186,-6.957969445913169e+185
1.8710197816311495e+186,1.2617597536796093e+186,-8.101554444237763e+185
2.1785333703371463e+186,1.4691377161135606e+186,-9.433094658323477e+185
2.5365887053999255e+186,1.7105995199485568e+186,-1.0983481682152302e+186
2.953492633155762e+186,1.991747053759633e+186,-1.2788684332765847e+186
3.438917281138665e+186,2.3191029108952146e+186,-1.4890583122877116e+186
4.004124450421171e+186,2.700261712982006e+186,-1.7337941884307972e+186
4.662226888216484e+186,3.144066304373807e+186,-2.0187539083907192e+186
5.428492502243224e+186,3.6608129052211874e+186,-2.350548507833685e+186
6.320698574595618e+186,4.2624899826823944e+186,-2.736875586773996e+186
7.3595441928404e+186,4.963056382068962e+186,-3.186697893098983e+186
8.569130466691457e+186,5.778765170562039e+186,-3.7104512573570304e+186
9.97751967123179e+186,6.728540706667143e+186,-4.3202867028813557e+186
1.1617386288745707e+187,7.834417683392677e+186,-5.030352348209679e+186
1.3526775053270792e+187,9.122052330892873e+186,-5.857121641945274e+186
1.5749983584437222e+187,1.0621317638380946e+187,-6.819775545094729e+186
1.8338590087618655e+187,1.236699640435213e+187,-7.940647527454063e+186
2.1352649962931313e+187,1.4399588193791424e+187,-9.245741701855409e+186
2.4862089084270497e+187,1.6766248923722543e+187,-1.0765336116868153e+187
2.8948326072288927e+187,1.9521884875461924e+187,-1.2534685204253214e+187
3.3706161197861924e+187,2.273042651462557e+187,-1.4594837677920545e+187
3.924597573840469e+187,2.6466311671400407e+187,-1.6993588859666505e+187
4.56962928119064e+187,3.0816212490636117e+187,-1.9786589525660657e+187
5.320675909980458e+187,3.5881046216678626e+187,-2.3038636998840756e+187
6.195161663438728e+187,4.177831646281433e+187,-2.6825178440332626e+187
7.213374519581741e+187,4.864483928251484e+187,-3.123406121590412e+187
8.398936910191338e+187,5.663991728719488e+187,-3.636757094558568e+187
9.779353758764396e+187,6.594903544993596e+187,-4.234480451895889e+187
1.1386650591852519e+188,7.678816433764367e+187,-4.9304433130009745e+187
1.3258116527911151e+188,8.940877060616788e+187,-5.740791943401768e+187
1.5437169380931992e+188,1.0410365100106115e+188,-6.6843263464487706e+187
1.7974362949185004e+188,1.2121372521173422e+188,-7.782936421502165e+187
2.0928559858069723e+188,1.411359451721861e+188,-9.062109807398961e+187
2.4368297166900525e+188,1.6433250430333416e+188,-1.0551523193052803e+188
2.8373376421541207e+188,1.9134156035096268e+188,-1.2285730813481826e+188
3.303671504192249e+188,2.227897205887951e+188,-1.4304966104306807e+188
3.846650199643091e+188,2.594065790426016e+188,-1.6656075113095028e+188
4.478870777460471e+188,3.020416429971724e+188,-1.9393603322706154e+188
5.2150006889276116e+188,3.5168404147828115e+188,-2.2581061100903877e+188
6.072118070993987e+188,4.094854729429944e+188,-2.6292397134504875e+188
7.070107957273589e+188,4.767869245615964e+188,-3.061371403143893e+188
8.232123608755102e+188,5.5514978297631336e+188,-3.5645265892315536e+188
9.585123667041818e+188,6.463920583051898e+188,-4.1503784194834285e+188
1.116049759201435e+189,7.526305617865587e+188,-4.8325185951389914e+188
1.299479389400375e+189,8.763300155820834e+188,-5.626772696911842e+188
1.5130568055391816e+189,1.0203602340791997e+189,-6.55156733680202e+188
1.7617369813342674e+189,1.188062703289476e+189,-7.628357653616084e+188
2.05128927085312e+189,1.3833281029740222e+189,-8.882125070028034e+188
2.3884312569278423e+189,1.6106865699998301e+189,-1.0341956859041893e+189
2.7809845983772766e+189,1.8754127970306557e+189,-1.2041720965680687e+189
3.2380564916749135e+189,2.1836484048378805e+189,-1.4020851739672525e+189
3.770250956952795e+189,2.54254442726274e+189,-1.6325264808090586e+189
4.3899148501549406e+189,2.9604272144675125e+189,-1.9008422312990303e+189
5.11142430879907e+189,3.44699160340715e+189,-2.213257322754049e+189
5.951518276861944e+189,4.013525837043777e+189,-2.577019752587842e+189
6.92968684653311e+189,4.673173450395581e+189,-3.0005687711192555e+189
8.068623426324006e+189,5.441238199148342e+189,-3.4937306713138097e+189
9.394751225780425e+189,6.335539105154808e+189,-4.06794675774441e+189
1.0938836271182333e+190,7.376823855862342e+189,-4.73653878362516e+189
1.273670117412776e+190,8.589250148509564e+189,-5.515018014047229e+189
1.4830056212360103e+190,1.0000946146225056e+190,-6.421445085682187e+189
1.7267467003836268e+190,1.1644663048524916e+190,-7.476849011685606e+189
2.010548122398359e+190,1.3558534915737586e+190,-8.705715052670249e+189
2.3409940505872827e+190,1.5786963375176263e+190,-1.0136552772269543e+190
2.725750795924738e+190,1.838164773415859e+190,-1.18025574560666e+190
3.17374467466736e+190,2.140278439843826e+190,-1.3742380238698637e+190
3.695369097957469e+190,2.4920463422498573e+190,-1.6001024806014066e+190
4.302725697871343e+190,2.901629459156939e+190,-1.8630891475746177e+190
5.009905084012933e+190,3.3785300760274332e+190,-2.169299287936156e+190
